,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3
835,0,34,21,190380,6.0,13,13.0,3,11,5,9,3,3,4.0,3.0,4.0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
836,0,42,2,21330,3.0,13,14.0,2,1,0,0,2,3,3.0,4.0,4.0,2,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
837,0,28,17,25000,1.0,16,6.0,3,5,0,4,3,3,3.0,1.0,4.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
838,0,46,10,23320,1.0,11,27.0,2,26,0,12,3,3,4.0,3.0,4.0,2,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
839,0,41,19,26610,7.0,14,22.0,2,18,11,8,3,4,3.0,4.0,2.0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
840,0,49,2,47240,1.0,11,16.0,3,15,5,11,3,3,2.0,1.0,4.0,2,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
841,0,44,2,23450,3.0,15,24.0,0,22,5,17,3,3,2.0,4.0,3.0,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
842,0,60,8,22690,5.0,18,33.0,4,29,11,10,1,3,2.0,3.0,3.0,3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
843,0,41,2,99360,7.0,17,16.0,2,14,1,10,3,4,4.0,4.0,4.0,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
844,0,52,1,50060,3.0,16,31.0,2,9,0,0,3,3,3.0,3.0,4.0,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
845,1,32,6,96020,1.0,5,10.0,3,10,1,1,3,3,2.0,1.0,2.0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
846,0,41,4,66230,5.0,18,14.0,3,5,1,4,3,2,4.0,3.0,4.0,2,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
847,0,45,1,29420,1.0,22,21.0,4,21,8,6,4,2,2.0,2.0,3.0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
848,0,35,10,28090,4.0,23,10.0,2,8,0,0,4,3,4.0,3.0,3.0,1,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
849,0,35,7,31400,1.0,13,17.0,2,17,5,15,3,3,4.0,2.0,4.0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
850,0,40,1,22130,1.0,17,21.0,4,20,4,9,3,4,2.0,2.0,2.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
851,0,34,7,27410,0.0,15,2.0,3,1,0,0,3,2,2.0,4.0,4.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False
852,0,37,7,44400,2.0,11,18.0,3,1,0,1,3,1,3.0,3.0,4.0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False
853,1,34,18,84630,2.0,4,8.0,2,4,1,3,1,2,2.0,3.0,2.0,1,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
854,1,31,12,53040,1.0,12,2.0,3,2,2,2,3,3,1.0,3.0,2.0,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
855,0,32,14,193280,1.0,15,5.0,2,5,0,3,3,4,2.0,2.0,4.0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
856,1,20,13,93960,1.0,4,2.0,6,2,0,2,3,3,1.0,1.0,2.0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
857,0,40,9,52950,7.0,25,15.0,4,12,2,11,3,4,3.0,4.0,3.0,1,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
858,1,29,12,15550,1.0,9,10.0,2,10,1,9,2,3,3.0,4.0,1.0,0,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
859,0,35,16,51540,0.0,19,12.0,2,11,6,9,3,3,4.0,2.0,4.0,1,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
860,0,42,12,46680,9.0,18,8.0,2,4,0,2,3,3,4.0,4.0,4.0,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
861,0,36,7,119350,1.0,11,7.0,6,7,1,7,3,1,3.0,3.0,2.0,1,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
862,0,59,3,27600,8.0,24,7.0,3,2,2,2,3,4,1.0,4.0,3.0,3,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
863,0,55,1,67990,3.0,11,12.0,2,10,0,8,3,4,4.0,3.0,3.0,3,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
864,1,36,1,33760,5.0,18,16.0,3,2,2,2,2,2,4.0,2.0,2.0,1,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
865,0,31,1,168560,3.0,12,9.0,3,3,1,0,3,3,2.0,3.0,3.0,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
866,1,58,29,43170,7.0,15,40.0,2,31,13,8,3,1,3.0,3.0,2.0,3,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False
867,0,44,2,34520,4.0,11,14.0,2,10,0,2,3,3,2.0,3.0,3.0,2,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
868,0,35,16,40690,1.0,13,6.0,5,6,0,4,3,3,3.0,4.0,3.0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
869,0,38,15,68930,0.0,17,16.0,3,15,5,8,3,3,4.0,4.0,4.0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
870,0,38,3,23060,2.0,19,13.0,5,4,1,2,2,3,4.0,4.0,4.0,1,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
871,0,37,2,61720,0.0,11,6.0,1,5,4,3,3,3,1.0,4.0,4.0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
872,0,42,2,110310,3.0,12,8.0,2,5,1,2,3,3,3.0,4.0,3.0,2,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
873,0,42,14,99980,5.0,24,24.0,3,22,4,14,4,3,4.0,3.0,3.0,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
874,0,31,17,99800,1.0,12,6.0,1,6,0,1,3,3,3.0,4.0,4.0,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
875,0,42,1,78790,2.0,11,11.0,2,5,0,2,3,2,4.0,4.0,4.0,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
876,0,53,6,28590,3.0,18,32.0,2,5,1,3,3,4,2.0,4.0,3.0,3,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
877,0,34,7,32800,5.0,13,7.0,3,5,0,2,3,4,4.0,2.0,3.0,1,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
878,0,31,1,20440,0.0,21,10.0,2,9,7,8,4,3,2.0,2.0,4.0,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
879,0,44,3,42620,7.0,18,26.0,2,22,3,10,3,3,3.0,3.0,3.0,2,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
880,1,55,23,46800,6.0,9,24.0,0,19,3,8,2,2,2.0,3.0,2.0,3,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
881,0,26,23,63890,0.0,22,8.0,2,7,0,7,4,3,3.0,2.0,3.0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
882,0,40,20,31490,2.0,15,16.0,1,9,4,8,3,4,3.0,4.0,4.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
883,0,39,1,23400,0.0,11,9.0,2,8,0,7,3,4,2.0,4.0,4.0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
884,0,38,5,47360,0.0,11,9.0,3,8,2,7,3,3,2.0,4.0,4.0,1,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
885,0,27,6,164220,1.0,20,6.0,3,6,0,3,4,4,2.0,1.0,3.0,0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
886,0,39,2,109760,1.0,11,9.0,3,9,5,8,3,4,4.0,2.0,3.0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
887,0,44,2,34520,4.0,11,14.0,2,10,0,2,3,4,4.0,2.0,2.0,2,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
888,0,51,1,41050,4.0,22,18.0,2,7,0,7,4,4,2.0,3.0,3.0,3,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
889,0,29,2,192370,9.0,11,9.0,2,5,1,2,3,4,2.0,4.0,2.0,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
890,0,35,1,81200,0.0,13,10.0,2,9,0,0,3,3,3.0,4.0,3.0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
891,0,46,6,17020,5.0,21,25.0,2,4,0,3,4,2,1.0,4.0,1.0,2,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
892,0,46,1,99570,4.0,20,13.0,1,10,0,3,4,4,1.0,3.0,4.0,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
893,0,43,8,26830,4.0,11,21.0,3,1,0,0,3,3,4.0,3.0,3.0,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
894,1,21,1,104000,1.0,12,1.0,2,1,0,0,2,1,4.0,2.0,3.0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
895,0,29,5,41150,1.0,11,11.0,1,11,3,10,3,3,3.0,2.0,3.0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
896,0,38,6,76250,1.0,15,4.0,2,4,0,3,3,3,3.0,4.0,3.0,1,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
897,0,37,1,170680,3.0,23,8.0,6,4,0,1,4,3,4.0,4.0,4.0,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
898,0,34,22,176500,1.0,19,15.0,6,15,4,13,3,3,4.0,4.0,2.0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
899,0,50,6,49410,5.0,11,30.0,3,4,0,3,2,4,4.0,3.0,2.0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
900,0,44,4,23190,3.0,18,7.0,4,5,0,3,3,3,4.0,4.0,3.0,2,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
901,0,37,19,42570,4.0,15,9.0,2,1,0,0,3,4,2.0,3.0,2.0,1,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
902,0,34,1,24760,1.0,19,6.0,2,6,1,3,3,4,3.0,1.0,4.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
903,0,30,6,52090,7.0,14,10.0,3,8,7,7,3,3,2.0,3.0,2.0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
