,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3
1491,0,34,16,57440,3.0,19,7.0,4,0,0,0,3,2,2.0,2.0,3.0,1,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1492,0,52,17,28890,1.0,11,34.0,2,34,1,16,3,4,4.0,3.0,3.0,3,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False
1493,0,25,6,74840,1.0,15,6.0,3,6,1,4,3,2,2.0,4.0,4.0,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1494,0,45,2,60740,0.0,14,9.0,2,8,3,1,3,3,2.0,4.0,4.0,2,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1495,0,23,18,173280,1.0,17,2.0,2,2,0,2,3,4,3.0,4.0,2.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
1496,0,34,10,45050,1.0,12,6.0,3,6,1,4,3,3,2.0,2.0,3.0,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1497,0,36,6,116310,1.0,18,10.0,2,10,0,9,3,4,4.0,4.0,3.0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
1498,0,52,1,97380,0.0,18,5.0,2,4,1,2,3,2,4.0,4.0,3.0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
1499,0,26,2,28350,3.0,11,5.0,2,2,2,0,3,2,4.0,4.0,4.0,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1500,0,29,8,169590,4.0,14,11.0,5,8,1,1,3,2,2.0,3.0,2.0,0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1501,0,34,11,61460,2.0,12,10.0,3,4,1,3,3,2,4.0,4.0,3.0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
1502,0,54,14,49630,9.0,15,9.0,2,5,1,4,3,3,4.0,2.0,3.0,3,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
1503,0,27,10,195370,0.0,12,5.0,5,4,1,1,3,4,3.0,2.0,3.0,0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1504,0,37,2,61720,0.0,11,6.0,1,5,4,3,3,4,4.0,3.0,3.0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
1505,0,38,2,23680,6.0,11,17.0,3,15,4,12,3,4,4.0,3.0,3.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
1506,0,34,2,103120,1.0,12,6.0,2,6,1,3,3,4,2.0,4.0,4.0,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1507,0,35,4,16750,1.0,16,3.0,6,3,0,2,3,3,4.0,3.0,3.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
1508,0,30,16,25230,3.0,13,7.0,2,2,0,2,3,2,3.0,4.0,2.0,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
1509,0,40,8,65670,1.0,13,8.0,3,8,3,7,3,3,4.0,3.0,3.0,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1510,0,34,8,47390,5.0,24,6.0,2,3,1,2,4,2,3.0,4.0,3.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
1511,0,42,7,92080,1.0,15,24.0,2,24,14,9,3,2,4.0,3.0,3.0,2,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1512,0,24,1,81890,1.0,14,1.0,3,1,0,0,3,3,4.0,3.0,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1513,0,52,23,29420,8.0,11,9.0,1,5,1,4,3,4,4.0,3.0,3.0,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1514,0,50,6,49410,5.0,11,30.0,3,4,0,3,3,2,3.0,2.0,4.0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1515,0,33,2,59020,0.0,12,14.0,2,13,3,7,3,4,2.0,4.0,4.0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
1516,0,47,5,63470,1.0,14,26.0,2,26,3,0,3,3,4.0,4.0,3.0,2,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
1517,0,36,5,42000,0.0,22,10.0,3,9,0,5,4,4,2.0,2.0,2.0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
1518,0,29,8,34520,1.0,11,10.0,3,10,0,7,3,3,4.0,3.0,2.0,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1519,0,35,8,26320,3.0,13,7.0,3,2,2,2,3,2,1.0,3.0,2.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
1520,0,42,12,46680,9.0,18,8.0,2,4,0,2,3,3,4.0,4.0,3.0,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
1521,0,36,2,27200,4.0,14,8.0,3,5,0,4,3,2,3.0,4.0,3.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1522,0,32,2,171810,1.0,14,14.0,2,14,6,8,3,4,1.0,3.0,4.0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
1523,0,40,7,22380,6.0,14,10.0,3,1,0,0,3,4,2.0,3.0,2.0,1,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1524,0,30,6,14830,5.0,13,12.0,3,0,0,0,3,4,4.0,4.0,3.0,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
1525,0,45,8,56050,1.0,12,1.0,2,1,0,0,3,3,4.0,3.0,2.0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1526,0,42,16,72950,1.0,15,10.0,3,9,7,8,3,3,4.0,1.0,3.0,2,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
1527,0,38,3,23060,2.0,19,13.0,5,4,1,2,3,3,4.0,4.0,4.0,1,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
1528,0,34,6,23480,1.0,14,6.0,3,5,1,3,3,4,4.0,3.0,4.0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1529,0,43,20,61320,6.0,13,22.0,3,4,1,0,3,3,4.0,2.0,2.0,2,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
1530,0,27,2,33460,1.0,21,9.0,2,9,0,8,4,3,3.0,3.0,4.0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
1531,0,35,1,108550,3.0,13,17.0,2,8,1,6,3,4,3.0,2.0,4.0,1,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1532,0,28,1,22310,1.0,12,8.0,3,8,7,5,3,4,4.0,3.0,4.0,0,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1533,0,34,2,23230,0.0,17,4.0,2,3,0,2,3,4,4.0,4.0,2.0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1534,0,27,1,27130,1.0,11,0.0,2,0,0,0,3,4,2.0,4.0,2.0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1535,0,51,13,94390,2.0,15,29.0,0,20,4,17,3,3,1.0,3.0,4.0,3,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
1536,0,44,19,25660,9.0,11,10.0,3,5,2,3,3,4,4.0,4.0,3.0,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
1537,0,25,14,199260,7.0,11,6.0,5,4,0,1,3,3,3.0,3.0,3.0,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
1538,0,33,6,24510,1.0,13,9.0,3,9,0,8,3,4,3.0,4.0,4.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1539,0,35,5,94190,1.0,24,6.0,5,6,1,1,4,3,4.0,4.0,3.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False
1540,0,36,8,86860,1.0,13,18.0,2,18,4,11,3,3,2.0,4.0,4.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1541,0,32,2,30380,2.0,20,8.0,3,5,0,3,4,4,4.0,4.0,3.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1542,0,30,3,30580,9.0,14,10.0,2,5,0,3,3,4,3.0,3.0,3.0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
1543,0,53,5,23250,7.0,18,35.0,1,5,0,4,3,3,3.0,2.0,4.0,3,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
1544,0,45,1,20880,4.0,15,18.0,2,5,0,2,3,3,4.0,3.0,4.0,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
1545,0,32,8,30720,5.0,12,9.0,4,5,1,3,3,4,4.0,3.0,3.0,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1546,0,52,1,50060,3.0,16,31.0,2,9,0,0,3,3,4.0,4.0,3.0,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1547,0,37,19,42570,4.0,15,9.0,2,1,0,0,3,3,2.0,4.0,4.0,1,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1548,0,28,17,25000,1.0,16,6.0,3,5,0,4,3,3,3.0,1.0,4.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1549,0,22,2,11020,6.0,19,4.0,3,2,2,2,3,3,3.0,4.0,3.0,0,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1550,0,44,18,104530,2.0,11,10.0,2,3,0,2,3,3,4.0,3.0,3.0,2,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
1551,0,42,10,22880,5.0,16,8.0,4,2,2,2,3,3,2.0,3.0,2.0,2,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
1552,0,36,11,39290,0.0,24,6.0,6,5,0,3,4,3,4.0,4.0,3.0,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
1553,0,25,9,23110,1.0,11,5.0,2,5,0,3,3,4,4.0,4.0,3.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
1554,0,35,7,31400,1.0,13,17.0,2,17,5,15,3,4,3.0,4.0,4.0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1555,0,32,17,44500,0.0,13,4.0,3,3,0,2,3,3,4.0,2.0,4.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1556,0,25,4,27560,1.0,12,5.0,2,5,0,3,3,4,4.0,3.0,4.0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1557,0,49,7,190330,2.0,18,7.0,5,4,0,2,3,2,3.0,4.0,3.0,2,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False
1558,0,24,2,187220,0.0,22,6.0,3,5,3,4,4,3,4.0,3.0,4.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False
1559,0,32,10,95470,1.0,13,10.0,3,10,5,3,3,4,2.0,3.0,4.0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
1560,0,38,18,137340,0.0,13,3.0,3,2,1,2,3,1,1.0,4.0,4.0,1,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
